method,parameter,estimate,se,time,sim,true,pct_diff
secr_joint,sigma.(Intercept),4.121606629791972,0.06361578833992572,78.96000000000004,9,4.05,1.7680649331351213
secr_joint,sigma.x.s,-0.23607285212906595,0.04618442118819682,78.96000000000004,9,-0.23,2.6403704908982353
secr_glm,g0,0.76959205171101,0.5195300712645845,37.45000000000073,9,0.8,-3.800993536123759
secr_glm,sigma.(Intercept),4.122870247425489,0.0638709951728012,37.45000000000073,9,4.05,1.799265368530592
secr_glm,sigma.x.s,-0.2361423040690667,0.04638780515348072,37.45000000000073,9,-0.23,2.6705669865507318
secr_glm,D.(Intercept),0.9534307825337147,0.06257760980831432,37.45000000000073,9,1.0986122886681098,-13.214990186429121
secr_glm,D.x.s,0.6461284850750999,0.06568270360706366,37.45000000000073,9,0.5,29.225697015019982
secr_joint,D.(Intercept),1.0916401519998975,0.0768645650968928,59.14000000000033,10,1.0986122886681098,-0.6346312288810161
secr_joint,D.x.s,0.3672339641300739,0.08101754389457373,59.14000000000033,10,0.5,-26.553207173985214
secr_joint,g0,0.8431549528256155,0.6997484103199956,59.14000000000033,10,0.8,5.394369103201929
secr_joint,sigma.(Intercept),4.057560625234914,0.055942481962326034,59.14000000000033,10,4.05,0.18668210456578516
secr_joint,sigma.x.s,-0.1771461086288319,0.03708049319773887,59.14000000000033,10,-0.23,-22.97995277007309
secr_glm,g0,0.8439088754427146,0.7030991569335839,45.82000000000062,10,0.8,5.488609430339325
secr_glm,sigma.(Intercept),4.056592492537478,0.05587398477837034,45.82000000000062,10,4.05,0.1627775935179715
secr_glm,sigma.x.s,-0.17756141725501157,0.03704611607699903,45.82000000000062,10,-0.23,-22.799383802168887
secr_glm,D.(Intercept),1.0923646391551143,0.058171748942901225,45.82000000000062,10,1.0986122886681098,-0.5686855660944562
secr_glm,D.x.s,0.3677457538264542,0.06161517600718489,45.82000000000062,10,0.5,-26.45084923470916
secr_joint,D.(Intercept),1.1487978450412295,0.08004826585875892,67.5,11,1.0986122886681098,4.568086202090605
secr_joint,D.x.s,0.4423065052290591,0.08648011887211876,67.5,11,0.5,-11.538698954188176
secr_joint,g0,0.7815094725028935,0.5728781513637902,67.5,11,0.8,-2.3113159371383194
secr_joint,sigma.(Intercept),4.046565589788194,0.05941393089027471,67.5,11,4.05,-0.08480025214336391
secr_joint,sigma.x.s,-0.2057037307439385,0.040582230986389176,67.5,11,-0.23,-10.563595328722396
secr_glm,g0,0.7821273219164155,0.5743658471561932,37.539999999999964,11,0.8,-2.234084760448063
secr_glm,sigma.(Intercept),4.0459193919309495,0.059366557027110106,37.539999999999964,11,4.05,-0.10075575479136559
secr_glm,sigma.x.s,-0.2061153489844475,0.04057485792822123,37.539999999999964,11,-0.23,-10.384630876327178
secr_glm,D.(Intercept),1.149171224674977,0.058570699635273595,37.539999999999964,11,1.0986122886681098,4.602072680996659
secr_glm,D.x.s,0.4428376705916414,0.0620096960671266,37.539999999999964,11,0.5,-11.432465881671716
secr_joint,D.(Intercept),1.0073784083149107,0.08283649568371328,67.59000000000015,12,1.0986122886681098,-8.304465669486138
secr_joint,D.x.s,0.5460183183022262,0.09073856113249232,67.59000000000015,12,0.5,9.20366366044525
secr_joint,g0,0.7654304127889676,0.44911497603150535,67.59000000000015,12,0.8,-4.321198401379053
secr_joint,sigma.(Intercept),4.151075336810996,0.05708139326872794,67.59000000000015,12,4.05,2.4956873286665626
secr_joint,sigma.x.s,-0.2382313974127021,0.044962751140101856,67.59000000000015,12,-0.23,3.5788684403052593
secr_glm,g0,0.7653452124731753,0.4490205683335492,35.14000000000033,12,0.8,-4.331848440853089
secr_glm,sigma.(Intercept),4.151286208964578,0.057126311435159005,35.14000000000033,12,4.05,2.500894048508101
secr_glm,sigma.x.s,-0.23826817508860504,0.044991694049233984,35.14000000000033,12,-0.23,3.5948587341760994
secr_glm,D.(Intercept),1.0071548026829147,0.05912771366341285,35.14000000000033,12,1.0986122886681098,-8.324819131239881
secr_glm,D.x.s,0.5460810669496566,0.062403115336830975,35.14000000000033,12,0.5,9.216213389931326
secr_joint,D.(Intercept),1.0638134075368768,0.07401300085147189,71.59000000000015,13,1.0986122886681098,-3.1675306648372743
secr_joint,D.x.s,0.43250468888018584,0.08116131302410032,71.59000000000015,13,0.5,-13.499062223962833
secr_joint,g0,0.8752027806282713,0.766352329154852,71.59000000000015,13,0.8,9.400347578533905
secr_joint,sigma.(Intercept),4.084310517518049,0.05095564577347665,71.59000000000015,13,4.05,0.8471732720506017
secr_joint,sigma.x.s,-0.2402050366819813,0.037460173012467464,71.59000000000015,13,-0.23,4.4369724704266424
secr_glm,g0,0.8748159764745569,0.7641060232869524,38.029999999999745,13,0.8,9.351997059319606
secr_glm,sigma.(Intercept),4.084948523607265,0.05101669883861391,38.029999999999745,13,4.05,0.86292650882136
secr_glm,sigma.x.s,-0.2401351024906966,0.03749775999260029,38.029999999999745,13,-0.23,4.40656630030287
secr_glm,D.(Intercept),1.0632348454340292,0.05721593976308961,38.029999999999745,13,1.0986122886681098,-3.220193656942431
secr_glm,D.x.s,0.4324472627304094,0.060626782970379836,38.029999999999745,13,0.5,-13.51054745391812
secr_joint,D.(Intercept),1.034352705263947,0.07829117379512068,58.23000000000047,14,1.0986122886681098,-5.849159350116792
secr_joint,D.x.s,0.5435696469083297,0.08853388415135423,58.23000000000047,14,0.5,8.713929381665931
secr_joint,g0,0.8779599999960872,0.7967544420253138,58.23000000000047,14,0.8,9.744999999510895
secr_joint,sigma.(Intercept),4.044846511899466,0.05258829349053867,58.23000000000047,14,4.05,-0.12724661976627596
secr_joint,sigma.x.s,-0.2604354770957531,0.041997770120274364,58.23000000000047,14,-0.23,13.232816128588299
secr_glm,g0,0.8787761436652918,0.8015555055015096,37.399999999999636,14,0.8,9.847017958161466
secr_glm,sigma.(Intercept),4.043658745191186,0.05248887329419309,37.399999999999636,14,4.05,-0.1565741928102217
secr_glm,sigma.x.s,-0.2608512254405516,0.04194165010648592,37.399999999999636,14,-0.23,13.413576278500697
secr_glm,D.(Intercept),1.0353730200158788,0.05992991060960156,37.399999999999636,14,1.0986122886681098,-5.75628629904535
secr_glm,D.x.s,0.5440868939412343,0.06337323572184143,37.399999999999636,14,0.5,8.817378788246867
secr_joint,D.(Intercept),0.9880202850332697,0.09766019245312715,97.67000000000007,15,1.0986122886681098,-10.066517985968925
secr_joint,D.x.s,0.6837901122516673,0.10133335308967445,97.67000000000007,15,0.5,36.75802245033346
secr_joint,g0,0.8166295362420881,0.8972985592647058,97.67000000000007,15,0.8,2.078692030261009
secr_joint,sigma.(Intercept),3.9720793897120314,0.0721385603595316,97.67000000000007,15,4.05,-1.9239656861226762
secr_joint,sigma.x.s,-0.24495266728631576,0.04686896826113832,97.67000000000007,15,-0.23,6.5011596897025
secr_glm,g0,0.8192298649646496,0.9096792049282617,40.86000000000058,15,0.8,2.403733120581189
secr_glm,sigma.(Intercept),3.9702359841564547,0.07200601539600628,40.86000000000058,15,4.05,-1.9694818726801258
secr_glm,sigma.x.s,-0.24616326405579328,0.046844597776041934,40.86000000000058,15,-0.23,7.027506111214464
secr_glm,D.(Intercept),0.9884258706340782,0.06723699996335222,40.86000000000058,15,1.0986122886681098,-10.029599993607833
secr_glm,D.x.s,0.6853070369729647,0.07057943796978094,40.86000000000058,15,0.5,37.06140739459294
secr_joint,D.(Intercept),0.8856009868784578,0.08747249459602638,66.26999999999953,16,1.0986122886681098,-19.389124260378868
secr_joint,D.x.s,0.528171499731763,0.09237040337892419,66.26999999999953,16,0.5,5.634299946352606
secr_joint,g0,0.8136507263340091,0.6032942250485561,66.26999999999953,16,0.8,1.7063407917511375
secr_joint,sigma.(Intercept),4.092993205775799,0.06012453660903561,66.26999999999953,16,4.05,1.0615606364394845
secr_joint,sigma.x.s,-0.2823842165671516,0.04137092801489141,66.26999999999953,16,-0.23,22.77574633354418
secr_glm,g0,0.8154340713775796,0.6085388521367635,38.85999999999967,16,0.8,1.9292589221974465
secr_glm,sigma.(Intercept),4.089954636087357,0.059895731447082864,38.85999999999967,16,4.05,0.986534224379181
secr_glm,sigma.x.s,-0.2827328421054844,0.04118994788194737,38.85999999999967,16,-0.23,22.92732265455842
secr_glm,D.(Intercept),0.8884167959523589,0.06380470185909022,38.85999999999967,16,1.0986122886681098,-19.13281827300321
secr_glm,D.x.s,0.5284856621893885,0.06758624812854347,38.85999999999967,16,0.5,5.6971324378777055
secr_joint,D.(Intercept),1.011278796244525,0.0823268475856451,68.25999999999931,17,1.0986122886681098,-7.949437060226447
secr_joint,D.x.s,0.4259186040012834,0.08947837473507732,68.25999999999931,17,0.5,-14.81627919974332
secr_joint,g0,0.730845286676943,0.3895806208459607,68.25999999999931,17,0.8,-8.644339165382126
secr_joint,sigma.(Intercept),4.1694141921337025,0.05739534557932561,68.25999999999931,17,4.05,2.9484985712025344
secr_joint,sigma.x.s,-0.2120783480794877,0.04370696214670496,68.25999999999931,17,-0.23,-7.792022574135789
secr_glm,g0,0.730623469456899,0.3893880126810339,33.89000000000033,17,0.8,-8.672066317887625
secr_glm,sigma.(Intercept),4.169973216568875,0.05747900613228683,33.89000000000033,17,4.05,2.962301643675941
secr_glm,sigma.x.s,-0.21215687009633413,0.04377547750410479,33.89000000000033,17,-0.23,-7.757882566811252
secr_glm,D.(Intercept),1.0106850310564042,0.0587499235566051,33.89000000000033,17,1.0986122886681098,-8.00348389678976
secr_glm,D.x.s,0.4260579923177891,0.06220158173864812,33.89000000000033,17,0.5,-14.788401536442175
secr_joint,D.(Intercept),0.961118791599755,0.08780886016627211,58.779999999999745,18,1.0986122886681098,-12.515197443771859
secr_joint,D.x.s,0.5468846151181129,0.09579793127934982,58.779999999999745,18,0.5,9.376923023622584
secr_joint,g0,0.7588115567648817,0.486723699406307,58.779999999999745,18,0.8,-5.148555404389798
secr_joint,sigma.(Intercept),4.1154792198554695,0.061723318755983525,58.779999999999745,18,4.05,1.616770860628881
secr_joint,sigma.x.s,-0.25179744764732637,0.04659924521462246,58.779999999999745,18,-0.23,9.477151151011459
secr_glm,g0,0.7601043469214865,0.48895394884286997,35.38000000000011,18,0.8,-4.986956634814188
secr_glm,sigma.(Intercept),4.113233019705016,0.061470406291084786,35.38000000000011,18,4.05,1.5613091285189284
secr_glm,sigma.x.s,-0.25202284351609544,0.04635922333392837,35.38000000000011,18,-0.23,9.5751493548241
secr_glm,D.(Intercept),0.9631675496498393,0.06212391407007852,35.38000000000011,18,1.0986122886681098,-12.328711449466434
secr_glm,D.x.s,0.5470735053703859,0.0656559229194024,35.38000000000011,18,0.5,9.41470107407718
secr_joint,D.(Intercept),1.0462897834620637,0.07995309662874883,67.82999999999993,19,1.0986122886681098,-4.762599667393006
secr_joint,D.x.s,0.5220868467128813,0.08414724347268822,67.82999999999993,19,0.5,4.417369342576261
secr_joint,g0,0.8180991897612349,0.6422474831163718,67.82999999999993,19,0.8,2.2623987201543514
secr_joint,sigma.(Intercept),4.083331603564642,0.058172611985038626,67.82999999999993,19,4.05,0.8230025571516608
secr_joint,sigma.x.s,-0.22069157294682903,0.038347370631300046,67.82999999999993,19,-0.23,-4.047142197030859
secr_glm,g0,0.8187395566603464,0.64456944684062345,36.13999999999942,19,0.8,2.3424445825432905
secr_glm,sigma.(Intercept),4.082467572763951,0.05812685927017555,36.13999999999942,19,4.05,0.801668463307442
secr_glm,sigma.x.s,-0.22086860637339034,0.038295382792613755,36.13999999999942,19,-0.23,-3.9701711420042036
secr_glm,D.(Intercept),1.04696522679218,0.05950585559892505,36.13999999999942,19,1.0986122886681098,-4.701118165949468
secr_glm,D.x.s,0.5222748281991325,0.06281138593756373,36.13999999999942,19,0.5,4.4549656398265025
secr_joint,D.(Intercept),1.245284632062249,0.07724805461524961,84.78999999999996,20,1.0986122886681098,13.350692041862722
secr_joint,D.x.s,0.43077072077289275,0.07932328464216523,84.78999999999996,20,0.5,-13.84585584542145
secr_joint,g0,0.7942150343116746,0.5565195852785793,84.78999999999996,20,0.8,-0.7231207110406784
secr_joint,sigma.(Intercept),4.038755901370866,0.05422683942003385,84.78999999999996,20,4.05,-0.2776320649168835
secr_joint,sigma.x.s,-0.20311567028573724,0.03604459393223642,84.78999999999996,20,-0.23,-11.688839006201205
secr_glm,g0,0.7949427953876146,0.5583311825917934,34.159999999999854,20,0.8,-0.6321505765481822
secr_glm,sigma.(Intercept),4.03794233382693,0.05419361026526103,34.159999999999854,20,4.05,-0.29772015242148214
secr_glm,sigma.x.s,-0.20361524543939516,0.036049905185114466,34.159999999999854,20,-0.23,-11.471632417654282
secr_glm,D.(Intercept),1.2458035661094864,0.05577831166826032,34.159999999999854,20,1.0986122886681098,13.397927454445488
secr_glm,D.x.s,0.4314181474898748,0.05906780238886855,34.159999999999854,20,0.5,-13.716370502025043
secr_joint,D.(Intercept),1.0270188995247744,0.08377846276052939,58.340000000000146,21,1.0986122886681098,-6.516711116542378
secr_joint,D.x.s,0.49767296629787505,0.08893281585913729,58.340000000000146,21,0.5,-0.46540674042498953
