Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,grad,,
96.95034448,86.67376549,86.32217162,88.93867897,82.42072407,76.90907006,74.46917071,70.23810794,63.45735826,68.32757827,68.83118595,64.92328707,63.45222169,59.94325395,57.3357026,62.89485023,60.91294242,65.66023197,64.468713,67.09242578,71.5280888,73.4274831,116.4,1575.177356,1833.506443
97.5701154,91.24192148,87.15839127,80.28339863,84.12657971,75.92147071,73.2478349,68.41622562,67.68609449,67.23604111,65.5615733,63.1770253,61.75223759,63.57404223,61.73478953,67.95791617,61.2522751,63.17810688,64.77533307,66.40967285,70.17308713,71.06205158,116.4,1573.496184,1831.549558
96.91766923,93.27806037,87.14871596,85.77733919,80.55117398,75.09833765,71.83720425,66.38174028,70.66490159,63.86459446,69.68467154,60.36060164,65.35084425,59.90341633,62.96453807,68.31092464,62.28670362,62.45036449,66.50433777,69.67173201,69.42431741,72.14155129,116.4,1580.57374,1839.787833
95.76221716,88.33256294,86.85153516,84.42753905,81.41230625,72.53165586,67.49302601,69.38385147,66.29922428,65.92994059,66.65796733,61.41135388,62.12434188,64.33895257,65.33266452,65.12741227,63.90306228,65.48007712,64.70361148,68.62476108,68.492865,73.71522642,116.4,1568.336155,1825.543284
92.90274807,92.53022451,84.16251091,84.43623586,82.60899016,71.41993652,72.05071484,65.73267291,70.74486324,66.1220195,62.92416043,69.64462622,69.47774855,65.41125905,64.27580247,65.19638218,66.09595812,64.3356813,61.18016629,71.61891196,69.833108,71.94591087,116.4,1584.650632,1844.533336
93.03679644,89.00232723,86.1524454,86.58907531,78.06517506,82.69834034,73.03653966,71.4000597,64.12371156,64.72246575,67.0633063,67.82412068,61.25212957,62.18383217,60.53366893,68.15544429,65.54328266,68.3225723,69.40137481,67.51630636,67.36628978,72.61474448,116.4,1586.604009,1846.807066
90.15034131,90.95295086,83.35240035,79.01287474,76.10313969,78.65359422,76.24003408,70.15551802,72.56210893,68.71252113,63.2156637,63.11227392,64.1620246,62.61399813,62.08169797,66.85628617,57.62399859,63.99698083,61.6132669,60.30251046,63.27982926,73.08475018,116.4,1547.838764,1801.684321
94.46154795,96.20607735,85.14471684,81.04528084,82.18109679,74.91793577,74.84211165,69.78044123,67.55837231,65.90700937,64.53172202,62.35053686,64.30574205,61.0825226,69.10749682,61.24124471,63.74667315,65.21602366,67.91756054,65.99648088,67.35689752,66.67008586,116.4,1571.567577,1829.304659
96.90815298,89.89642764,90.89994253,79.29714172,77.7504646,76.45594565,72.90828318,68.1368794,71.43178453,59.85111542,70.77998133,66.06529162,60.58588834,57.85591148,65.63248725,61.75293394,65.99508181,61.78328813,68.42220966,65.67274076,67.57730699,69.17073434,116.4,1564.829993,1821.462112
97.26646974,88.02526188,85.43771719,85.27617823,83.11941279,75.39644204,72.31925135,71.81391647,66.93553806,67.92461495,60.76491507,64.22704867,61.26800757,65.86676672,62.21243345,66.14019391,65.02878193,61.82851909,62.19077632,68.60908809,69.9722164,71.78237089,116.4,1573.405921,1831.444492
94.73440816,88.99413457,83.68022287,81.62091425,75.2976554,77.51843168,73.46103137,69.03068074,68.80883271,65.65660855,64.13465196,59.85453454,66.94686472,63.33497343,62.70084452,64.80113173,65.31477181,66.2219272,64.51685261,62.82086904,69.95134013,72.00128073,116.4,1561.402963,1817.473049
92.99708286,89.00809035,85.62216378,82.66623621,77.94495988,78.82897353,74.48416338,65.62589198,70.42891959,68.81948876,63.55261054,59.62097464,60.54231314,62.77734833,63.07248152,63.21295029,65.14548865,59.4481966,64.96440422,63.03210139,69.63199415,72.54855861,116.4,1553.975392,1808.827357
103.3712555,92.17560149,83.18425267,79.04174261,78.12283969,72.67912652,69.68326976,67.71625828,65.39791173,69.5677824,65.2004835,62.27771883,64.01045203,61.75223182,60.95209845,66.75735472,64.08967272,66.97691352,66.49971622,64.00062598,73.70234435,69.91037899,116.4,1567.070032,1824.069517
96.46846971,86.88974413,88.65177007,80.84508274,77.26267663,75.35262969,69.36223587,70.32722192,68.89659405,66.68480796,70.01341636,65.48465606,68.22933506,68.57261093,58.91766451,59.9220222,62.24230191,66.06366435,67.40869991,66.87080369,67.9132389,71.83465401,116.4,1574.214301,1832.385446
98.31696435,88.40106036,86.85727866,90.57672698,74.70621061,78.36414174,70.13526793,74.04045957,68.61565262,67.84347652,63.62368942,62.7623952,61.18997337,60.38479742,60.48529444,62.42697816,65.68263985,63.52445509,64.78509491,68.44624731,67.01337511,74.56131177,116.4,1572.743491,1830.673424
93.5645513,92.29485301,83.14517967,79.08224745,82.82819343,71.56770964,70.28468282,69.77466509,66.5125591,69.75847429,66.395661,63.9194694,61.25317527,61.55426983,61.81456788,63.89616928,58.31888597,65.62996508,65.29538066,63.49704838,68.82831338,72.17455395,116.4,1551.390576,1805.81863
94.37467656,90.45421202,86.67561153,80.35716629,77.89195053,80.18642767,71.67628698,69.2990889,66.82408083,65.4439654,61.50431914,62.79244661,65.26521977,59.3991611,61.06569241,61.55997712,65.66371365,68.52181264,62.63167977,71.11349557,73.31790413,64.44161036,116.4,1560.460499,1816.376021
95.68981873,96.79098621,85.43890559,77.94891977,81.00753593,78.72300025,72.29554699,74.98046895,72.55755314,66.02009207,71.39737717,67.49111442,59.79598037,61.28852659,66.71149169,59.41682878,66.17471519,64.68463958,65.07454435,69.70662324,67.0607899,72.15126685,116.4,1592.406726,1853.561429
99.00876687,90.77002031,87.43218263,76.43523619,74.75831359,78.18902353,72.23344129,71.16870581,70.71473152,64.96423753,69.39186161,65.19827812,59.3784022,57.13379627,57.11497486,66.29093342,63.99670378,67.57335196,61.99649767,63.96917852,76.32092489,71.87593438,116.4,1565.915497,1822.725638
93.63538409,88.27135475,86.72692649,87.48903698,80.86640033,70.55330031,70.3878181,73.08883821,76.83072039,68.15382775,65.89157646,62.11305598,63.04281928,61.50357607,63.59757496,60.13000888,64.34875474,65.21113308,67.84606929,67.89222951,71.402359,69.02712729,116.4,1578.009892,1836.803514
96.78452171,87.47151492,80.85780198,80.03907157,81.20130402,74.66223714,75.09917296,72.43452624,68.45239589,67.29683358,61.18279815,61.14160773,62.88493478,63.71841685,62.63610968,60.2593723,64.55297941,65.51595613,64.86809751,67.36158775,68.65276609,70.93574521,116.4,1558.009752,1813.523351
88.81517078,93.51588772,81.04688481,84.57616342,82.56426044,76.25222565,76.28214505,74.87260988,74.13046692,68.64239513,61.71815418,67.24415906,65.14780855,59.28523021,63.64266411,67.02487284,55.98652238,65.88497581,62.81861059,67.45750122,69.99259905,69.16360349,116.4,1576.064911,1834.539557
93.10620807,87.99208955,86.57737821,81.41355008,78.22259299,78.43996559,76.22457139,73.58920896,69.41564833,64.97950486,68.9239196,67.34169709,65.641314,66.16643882,66.33747605,64.07061773,65.6812495,67.84433731,68.62525113,70.01915331,67.28564735,71.85035441,116.4,1599.748174,1862.106875
90.98508445,90.51637913,87.3531616,81.27682292,82.83147878,77.80988781,73.38975994,73.7946416,66.79785488,64.70672235,67.18845726,66.98464336,61.1921548,61.62742342,64.60673609,64.11823961,61.77704244,66.10081582,67.82680441,66.79045752,69.13093123,72.01987768,116.4,1578.825377,1837.752739
97.48659541,88.38034167,80.8905125,84.190164,75.53599242,77.60435131,71.99472883,71.44958568,68.5495063,62.70432175,65.65910525,64.72220138,60.73533195,59.70938179,63.72694147,65.2953156,55.5112831,66.72174745,68.6918717,65.32536615,70.88793451,73.14347762,116.4,1558.916058,1814.578291
94.03277032,93.3037749,83.62819993,83.83487085,77.63612918,76.49303096,70.64572728,70.95314536,70.11712358,64.94824099,61.40861287,64.36732485,58.8352885,57.16922248,64.01369227,60.75141242,66.71260051,62.11817946,56.78105131,62.38490088,77.58968137,69.17935718,116.4,1546.904337,1800.596649
93.4221255,91.96072723,84.81539546,87.5420931,81.01927008,74.32703226,70.44785623,72.95770188,67.09037012,68.40924952,64.7515885,66.93828392,61.11831198,60.35126911,66.26983135,62.70913058,61.37827108,66.70847687,67.03583964,71.07005755,69.79422429,72.25022605,116.4,1582.367332,1841.875575
98.17783065,90.37154874,89.10945035,83.9988112,80.08378715,76.56847233,74.42645076,66.30545124,70.42791975,71.07594728,69.19681768,62.7867891,58.57567808,67.3535973,58.39447419,63.53472905,65.55623026,64.10901908,65.90770341,64.8073293,67.51597681,68.72597899,116.4,1577.009993,1835.639631
97.49446127,94.08993232,91.26835171,83.41165892,81.17169723,74.83013264,73.81964079,74.61095178,66.45821401,69.5325938,66.13636799,64.79969022,63.3371768,64.81453525,62.01580947,60.86073545,65.65342801,65.60664321,69.55432848,68.01477689,69.7494014,71.7548378,116.4,1598.985365,1861.218965
92.04999944,85.89683905,79.71129868,85.83544835,79.714508,73.75060015,73.98171373,76.76238453,71.38513451,63.40263796,65.76284031,69.63426434,57.39223266,67.11594871,62.74754962,59.38537942,61.89816992,67.45497025,66.17526728,68.04027189,64.90256948,75.48463581,116.4,1568.484664,1825.716149
95.63375867,89.75166427,85.29215249,77.31068234,80.02100685,77.98778906,75.6686371,71.98433619,66.34429361,62.49842662,68.53819925,65.34145442,60.69982024,63.94124973,61.72806652,60.77969439,65.67513829,61.93372399,66.43294958,66.41176332,74.27932188,77.07757608,116.4,1575.331705,1833.686104
91.1568938,86.55311499,90.18821063,86.05022218,80.88639993,78.62248227,73.17574282,66.59624293,72.93508979,63.96295925,68.39940985,67.01598519,64.27304625,62.36783373,61.62652118,57.72166039,64.99234982,64.54003866,67.55795429,66.34494501,68.34004383,67.81509989,116.4,1571.122247,1828.786295
93.19172664,90.73511185,86.88379264,83.62569747,81.81541959,75.60592753,72.67173573,68.69028924,70.33021082,65.98642935,63.62080224,62.96269574,63.66510072,61.68106031,63.82447553,63.35525689,60.61843195,64.33840202,66.94856893,68.20021433,66.29120254,73.0536839,116.4,1568.096236,1825.264019
98.84674162,92.468099,86.18218227,80.58645557,79.9223185,78.75422808,74.56070987,69.02167285,68.23241597,69.93421591,66.80396141,65.30040137,65.72687887,60.32442507,56.08315242,62.66476753,63.94113009,61.33307399,67.32491236,66.66531363,68.29870411,70.57466113,116.4,1573.550422,1831.612691
98.39684258,91.07779805,89.31550854,81.91424128,78.82563254,83.61408182,76.25905749,65.81098348,64.5259823,69.37114692,64.24627888,61.32360283,71.61023729,61.94208407,64.16203995,64.2451455,55.76085771,63.07383351,68.56837143,62.59818819,70.27497124,71.38653237,116.4,1578.303418,1837.145179
97.47485406,87.78587596,86.38013542,81.6755214,80.33220495,81.20019183,71.40283736,71.28176375,64.20883799,61.81814181,62.00872819,62.53843729,58.41046046,64.39043354,65.78583429,62.44916845,68.11756331,67.47380584,64.71980346,70.78944014,62.32758458,79.80632286,116.4,1572.377947,1830.24793
92.93416913,89.1991714,87.13415782,82.75043443,75.43416409,76.37961877,70.73301605,76.71171317,69.69640384,70.90246974,65.11154822,66.30817134,62.05446191,65.42074889,63.8107611,62.14175187,61.18528209,61.21696978,65.86665303,67.32339383,70.82430614,69.32174585,116.4,1572.461113,1830.344735
89.39192694,88.60816602,82.31019312,81.36353885,75.42645476,76.19180167,64.58470576,69.4206528,70.95984952,68.15464246,58.78037814,66.11459471,64.35325913,62.56705745,67.57169309,62.11811099,62.70734792,69.8296422,68.83563807,67.2319977,65.60527922,73.10098343,116.4,1555.227914,1810.285292
91.29946269,88.90457722,86.8938225,78.14045539,79.85077088,75.94290759,72.80025629,71.44641258,72.23170154,65.31202539,63.46081217,64.10364236,63.20596816,63.37488086,60.53150068,61.17977964,62.30417137,66.12263616,66.76384329,69.81193489,70.05889136,73.15563979,116.4,1566.896093,1823.867052
97.05195025,89.54693281,89.97859312,83.48677631,80.53181598,79.3374652,70.76307256,67.13092096,70.19020781,66.30071881,62.83514544,67.60496218,59.343267,68.46238735,61.16792055,62.39862292,59.95826425,67.12629972,68.70372095,67.00908734,70.22815307,66.65358231,116.4,1575.809867,1834.242685
93.69189298,92.07841109,90.12580825,82.70193255,75.05048623,80.13833062,71.3238655,72.8885455,69.85362127,67.50688166,61.56605935,60.7032714,63.65653556,63.91708146,67.19397218,68.37646711,63.14643822,60.95318646,64.87688165,65.40914738,69.97638667,69.42266451,116.4,1574.557868,1832.785358
88.63193081,87.3401984,85.12827134,83.964826,78.73226021,75.5750232,75.4512492,75.15188859,65.26337589,66.98691953,61.85182821,65.07547333,60.41992034,65.80688901,64.70907468,64.30115686,61.98240784,65.88581769,67.56971255,70.29231908,75.02310844,73.39030786,116.4,1578.533959,1837.413528
93.9902416,88.87580633,84.27898571,83.77827319,78.68110941,75.81638545,73.45183992,67.4692602,71.43388888,59.29403397,63.91123635,62.10954757,60.02765262,61.04387769,65.18252255,59.4734262,63.90532991,62.05309634,68.7152452,62.96526545,70.63050139,73.81954226,116.4,1550.907068,1805.255827
98.28902681,93.94245201,86.8351361,85.89049462,82.21896226,75.63117161,72.1972253,72.41325244,68.08420163,66.7937029,67.81894089,62.60351338,63.08732265,62.53978031,64.12130621,64.44976093,60.59133464,67.79931194,68.76551075,69.82892167,68.95330124,67.49564932,116.4,1590.35028,1851.167725
96.21651255,92.30147933,87.17297487,83.51728923,76.45035721,72.47335498,70.63297014,69.57727414,67.39825484,65.83901233,63.61570518,62.62294526,62.62286861,59.42306438,58.97999496,62.17730607,61.83582386,65.35003147,66.16014429,72.01310204,69.37854236,69.6011646,116.4,1555.360173,1810.439241
92.25748224,92.34732696,86.4088925,86.31303292,77.59263491,77.14673149,74.69509088,70.55631314,72.7820697,66.27548849,72.74099766,68.92223023,66.42381756,62.36652689,68.82287453,67.72586124,62.47343091,67.77405753,63.85301114,71.50497486,72.57777075,67.20953642,116.4,1608.770153,1872.608458
90.29879434,93.67048162,87.19371796,86.51410637,76.58736489,71.21470636,69.80425045,64.51041088,71.14749532,67.75171768,62.0620397,68.27915761,61.90330836,63.14615915,63.5565631,64.80008234,66.05542472,64.09503574,67.29009678,64.89699569,66.90584691,70.86429556,116.4,1562.548052,1818.805932
92.24318739,90.85335846,86.70936669,76.65363777,80.53726597,77.99346643,73.53498224,77.06883449,67.05689078,68.18933377,68.12888711,69.40816472,64.18777024,65.95411943,64.13020851,67.83708333,62.93914073,68.46026011,67.35103527,68.09587793,64.19498917,71.13615308,116.4,1592.664014,1853.860912
94.57059802,92.63385193,86.15339554,79.21060012,82.87091079,78.79436166,71.40517749,69.65798747,67.25878265,62.9449627,67.34105782,64.86752197,64.29647784,63.03221191,59.79508626,57.37271737,66.02112383,65.25772134,63.08435931,61.43554706,70.19846618,67.32293122,116.4,1555.52585,1810.63209
96.87765878,88.65587282,87.87658582,80.09329958,83.58774232,78.01958015,72.10308692,68.86141446,65.78293396,65.81395467,61.3685264,65.80583032,65.05336055,62.76527996,64.02604788,60.87034173,63.58744374,58.76740457,62.77260837,63.40939406,67.07134393,71.85655037,116.4,1555.026261,1810.050568
89.23378305,87.02657847,87.72595196,81.34111229,78.25486622,74.55330032,74.51099662,69.08175014,68.02941694,68.0095817,67.05668102,64.34609966,65.48976062,62.19743929,61.08372479,60.85869153,61.8264369,66.28582732,63.21718992,66.59036299,65.61751769,72.12516727,116.4,1554.462237,1809.394044
97.24289817,87.53380559,87.65125688,80.51830346,78.94617119,78.26160294,72.95888677,68.40947764,69.08268954,64.42228751,66.91096456,60.11558007,65.65006124,59.05320181,62.26844891,66.96408599,61.03997737,65.98079003,67.24121762,70.39042058,69.57212166,73.94256763,116.4,1574.156817,1832.318535
94.49202449,87.98538253,85.98150832,79.56299141,74.07566663,75.79309355,73.79009249,70.07124556,68.10266107,68.26796239,67.07174692,63.51410306,67.16113641,64.44429249,65.7686589,65.11423808,59.82256426,58.65635812,66.60539045,66.56974531,67.30246818,73.2524249,116.4,1563.405756,1819.804299
96.01733578,85.85537992,87.42514369,81.14392365,80.54219008,76.60545329,72.77122537,66.12614469,71.04247055,65.98902729,68.19049106,65.71958893,61.33680758,65.46495702,59.31580164,60.46298216,65.55220946,64.27346086,62.49150986,66.31714655,69.73362843,68.08027761,116.4,1560.457155,1816.372129
90.00866659,92.91683662,85.08311982,82.25115898,76.50144189,78.20632192,78.42306743,71.4331483,73.21928465,64.53488412,67.39709157,67.65405759,64.07092571,63.35893284,63.7647978,62.72374407,60.73226649,63.6456352,69.02667009,66.76300905,67.46953219,75.09369464,116.4,1584.278288,1844.099927
92.67536386,88.24198616,85.89761186,82.87554558,84.03921512,77.11415613,72.84126703,72.78732596,67.33407321,69.6358021,66.4768278,61.296466,63.79589641,64.07483075,61.48081426,64.04643305,63.45313828,65.66274476,61.69544407,70.20924139,70.80726948,71.84569007,116.4,1578.287143,1837.126235
93.26573466,85.32576093,86.4863765,83.4620414,85.79687909,77.81286097,77.27289728,72.55017818,67.49887349,66.89796636,65.40358192,67.73602798,58.97550273,62.23219031,61.45770296,61.18466438,60.74274821,69.34866548,66.39789134,67.01194416,70.84492019,68.61689189,116.4,1576.3223,1834.839158
97.29882034,87.17716274,87.28871102,82.54573502,75.93978153,75.31879762,73.73734978,71.52513867,66.13949384,71.20535789,68.41676371,62.5874503,65.43334228,62.91027176,60.91274539,63.96051414,64.98273313,66.33627807,68.09485013,62.95847678,71.65598682,73.04684453,116.4,1579.472605,1838.506113
97.25633784,86.95516706,87.76672231,85.18005707,76.66599315,73.05851301,75.21980582,67.2466214,71.87557087,67.59623069,60.65459498,64.58277246,62.70222224,59.86700323,59.94076473,60.30245925,60.41372483,63.17788147,64.62008131,61.79237284,71.52160524,73.20822825,116.4,1551.60473,1806.067906
95.65328443,84.93404782,88.36879549,77.37437016,86.1105039,73.80093747,72.83102337,69.69200597,68.69825073,65.99861474,70.47275698,64.07883589,63.09177275,64.18810924,63.71722323,67.08778175,65.52546197,64.58495261,64.45406747,70.77134282,70.4540119,70.64430462,116.4,1582.532455,1842.067778
98.81331887,91.26773335,84.99020084,76.59545235,76.95426901,79.92932411,69.43575993,71.38552308,68.62780489,63.97529802,64.53045962,65.37702161,59.9514292,61.40380791,65.65654588,64.25629818,64.45469592,63.56089825,70.68218209,71.91189642,67.33758949,72.33212592,116.4,1573.429635,1831.472095
93.08416104,90.72996004,83.84826815,79.05620713,83.81007858,77.27757521,77.84610947,70.33050529,73.75470557,63.13020459,65.82072028,64.17028675,64.37682259,63.0823628,60.05708059,62.20572265,62.83836951,64.57668711,69.36814473,66.75910506,68.49818938,72.8001106,116.4,1577.421377,1836.118483
97.21407278,85.30645364,85.97240125,84.3944853,79.16472524,77.80847038,73.19385466,71.41432229,72.38654176,67.19364032,65.54982522,58.64034728,66.133201,62.69144903,67.37768259,64.83456522,67.57521672,59.27727025,60.52461012,70.42583093,68.65819203,72.12369052,116.4,1577.860849,1836.630028
94.38012995,94.45526904,87.07359323,80.90983046,82.37149618,82.92635697,72.18643029,65.64609283,65.62692757,68.89149871,62.03587849,64.85980741,61.26465662,64.47436041,63.69808588,61.20529244,59.00209814,65.37172694,63.8609068,62.82334143,70.2415863,73.23433514,116.4,1566.539701,1823.452212
92.67350503,88.26080002,83.58421901,84.51872575,77.04633518,74.27330201,72.74440351,69.73711928,70.92777099,65.27805751,65.19084888,63.76335134,61.4777182,59.958213,63.81573005,67.6127972,64.21990667,61.00164206,66.738204,71.92593578,67.0171515,70.20375918,116.4,1561.969496,1818.132494
96.97308874,88.7645863,89.4644699,85.78003798,80.30929854,74.87439896,72.44990219,68.61839314,65.94647215,64.20717094,67.02379356,62.0504657,67.14832746,62.57537827,65.96476916,64.25810939,59.86012819,65.36623707,71.31029299,69.50253109,68.27554885,70.46245433,116.4,1581.185855,1840.500335
98.21026692,88.82946285,83.30267615,81.20749575,78.29762004,76.26036097,77.83174589,65.89927156,67.88961241,67.66019662,66.7788906,58.99115233,64.4525749,67.64823769,60.81417625,62.35398028,64.04880435,63.578294,65.05865337,66.58501703,68.22292542,64.38568597,116.4,1558.307101,1813.869466
96.85110729,83.14719756,87.67469176,82.12548366,77.12369187,75.15379415,69.15833102,69.70659761,69.87933439,65.44773437,69.50169312,63.34579186,63.96636965,58.19757915,63.77197748,59.80522209,64.62535148,63.08350152,66.44503362,65.28631077,64.25318294,72.79590127,116.4,1551.345879,1805.766603
93.10039945,90.95749951,81.79117732,80.20190914,82.53708912,77.24061092,74.25225638,71.30182844,67.42580095,62.4054663,62.51705428,67.27894553,63.81848093,61.73662659,63.54837547,63.6012898,64.10487106,62.85754561,65.35507464,69.83316742,70.42446713,72.52384286,116.4,1568.813779,1826.099239
93.20747757,89.55838252,83.09654959,79.97803285,82.36476422,79.81865301,75.07973158,69.80940624,70.06543454,64.83214168,65.43617744,64.83699249,60.64636522,56.87009508,62.08145853,62.30759112,65.63012016,62.92435499,65.89972659,64.38770404,71.67965393,69.81273093,116.4,1560.323544,1816.216606
98.20101084,89.19790746,90.72167014,86.03563986,78.82901514,79.97732499,74.05181289,72.57466975,68.51035338,68.22445404,62.37200012,63.03260659,61.75748208,63.2302152,63.54735925,61.41345764,62.94486318,64.12200364,66.24775152,64.46165726,68.54631176,74.38051081,116.4,1582.380078,1841.89041
95.43093185,92.00407653,85.1736536,77.28054657,79.70690817,79.75691961,74.61316617,75.33790048,66.08113172,68.30728486,70.25898957,65.96774331,64.21704733,63.60484481,62.6828426,65.77128021,62.67529395,63.8014358,66.28133704,68.35350251,70.86945141,65.90571993,116.4,1584.082008,1843.871457
96.71953911,90.95450432,84.87480499,84.38863644,80.52665084,73.61855222,70.40010912,69.35001157,65.27793089,63.8650493,71.59512716,63.93689642,64.95237199,63.14402672,64.92246546,60.79310036,64.89582212,65.90144088,67.28786869,65.25763147,67.89262255,70.22384857,116.4,1570.779011,1828.386769
93.56179069,88.35673979,83.59590648,76.82091644,77.57739967,82.20078543,71.19158301,68.42897946,72.22994856,67.15148302,69.37827567,66.77272577,65.71038981,64.81972328,65.3965566,62.16778639,61.3239966,65.01253346,67.09371054,67.66059677,68.58409827,70.23051437,116.4,1575.26644,1833.610136
97.88574059,89.24675534,86.47767025,85.8259482,73.77484156,75.93995589,71.41399405,67.12266075,67.91652703,68.81749031,69.12110275,64.67090437,59.45678272,62.80459882,59.51588542,62.5516114,62.69960134,64.29988588,67.11041957,67.94525466,66.4614537,70.14084553,116.4,1561.19993,1817.236719
92.29127784,85.79358072,84.88658375,80.56129633,76.5496886,78.37180338,72.25758854,72.80402416,69.78469451,71.31425051,66.41834868,63.41088844,63.08741818,59.8306714,63.4362792,61.22345142,65.23855969,65.17059544,67.44608529,69.68464519,70.40254889,70.6243763,116.4,1570.588656,1828.165196
96.16754355,97.78925487,87.62313585,84.05711598,79.73874598,75.07001359,73.14188684,67.75101312,69.53960222,63.42821361,62.18952914,65.87696552,62.67601677,62.21282939,59.73426031,63.81308956,62.86538093,65.14198365,61.71530156,73.89505201,70.37253377,71.31245398,116.4,1576.111922,1834.594277
92.2685198,87.235059,83.86052918,83.00550179,81.45954146,76.24658094,72.5200557,70.90719685,68.73166495,67.03146566,64.79638459,63.30506876,62.11086809,60.72436051,62.81735736,63.91861126,64.70909383,65.33210163,69.61752583,66.54409101,68.37505539,71.94635654,116.4,1567.46299,1824.526921
87.82114643,88.1817008,84.3677788,86.91123432,77.29321691,71.08336682,76.56574195,75.20517402,72.27130947,61.8396911,66.90300478,60.14941683,61.46690281,62.39190754,59.68737071,63.93167933,60.42227245,63.28717958,67.73802619,65.45625997,72.54969004,70.20300101,116.4,1555.727072,1810.866312
90.84737526,94.53134729,81.5172304,87.62153884,77.39388773,79.52971299,72.47788483,71.63487787,67.09125461,67.01134861,65.26893254,61.7168903,64.05121361,62.44422307,67.84368585,64.54605026,64.00003956,64.24309614,65.00389687,68.76030004,70.26836014,71.56360745,116.4,1579.366754,1838.382902
94.84566681,91.01463002,81.2483226,79.97050209,78.46238559,74.93838234,68.10069492,67.63829363,67.55189187,66.74336453,66.95717154,66.49490042,61.68934657,67.12840955,64.44627113,63.71141019,63.67304533,65.36687221,70.02045094,70.98298973,67.42578214,70.80430069,116.4,1569.215085,1826.566359
96.8637362,86.50651198,83.80731477,81.94011786,79.62191593,70.54826283,74.1960443,69.2207672,68.9833638,67.9894958,62.86243505,63.55905056,67.32034841,66.56744378,62.58159083,66.65036544,62.94362638,65.80661685,66.58357572,70.95673876,71.49329152,76.79842159,116.4,1583.801036,1843.544405
89.74365536,91.43837249,87.91385353,82.467019,76.99029399,77.09182593,70.84773741,71.65421037,67.90839095,64.2351253,66.76896259,63.83429566,62.61056126,60.02276187,62.5750127,62.84093081,66.5526234,66.2921821,63.70476899,68.01651144,60.02456691,76.8405765,116.4,1560.374239,1816.275614
91.09478112,88.38656425,88.47262238,76.92038036,83.33102743,78.03614425,73.1158508,66.6019555,68.52870178,69.21965857,67.08489941,59.90674503,61.63620727,62.20942876,65.03646083,64.12371454,62.68169324,66.44632569,67.62239591,64.05375887,65.88868291,70.40301253,116.4,1560.801011,1816.772377
99.24668724,89.44163318,86.24651358,82.39825452,73.27031602,77.3354455,72.29006155,71.98836247,67.37450663,65.78306791,63.8356216,66.43533489,67.12260953,64.60194598,64.5538751,60.71270579,61.8081101,63.12889117,67.6804264,61.53631981,67.6319202,71.80445471,116.4,1566.227064,1823.088302
93.30448049,92.55733485,85.60076144,82.27794077,77.66366313,75.15101738,70.85276606,73.0571494,69.18078326,67.97768382,63.66389425,61.33412103,60.49353489,65.66712856,59.18495468,59.00375353,66.58362373,65.27804802,68.93250369,73.61799352,69.971825,71.96368169,116.4,1573.318643,1831.342901
95.84413624,87.37815091,90.36099699,80.49829327,85.85173527,81.09301634,70.29954722,68.28759112,70.50057237,66.01250611,66.86877723,60.1450518,65.06063974,60.96122108,63.41603681,65.39508492,63.39915783,65.27990074,64.07441356,66.15422719,68.81942601,69.99498015,116.4,1575.695463,1834.109519
93.05301234,87.70500811,84.83850476,82.59225422,77.80559556,78.97554412,73.49875953,71.19874142,63.32736361,70.40777455,63.51697975,67.51080581,64.75372387,65.84615467,60.90864005,66.16347171,63.66658886,66.8070651,69.68691009,68.72076062,69.01384522,75.08189497,116.4,1585.079399,1845.03242
93.67022913,90.25942063,88.59048603,79.68953121,76.90064629,76.27682693,70.94145381,75.88530581,66.55800107,64.42231772,66.08952534,62.55395806,66.32552336,58.85394062,62.12358909,64.0204862,65.2192223,67.34801309,69.18506335,64.61677512,67.45395913,74.32410858,116.4,1571.308383,1829.002958
94.71308624,86.610066,86.33059154,81.43999309,85.24763316,70.42654906,70.82011399,71.34795507,72.51135665,70.73024915,67.67349333,67.69194943,62.52748477,62.43946746,61.76297076,62.5878177,65.42022016,69.07505657,68.41277112,67.49786621,66.11961763,69.60081902,116.4,1580.987128,1840.269017
94.50690164,90.03306403,87.29931438,82.50413307,79.33500542,77.64902696,77.52603131,70.51449541,68.35966089,66.73885766,65.14893184,67.20254456,62.78185623,62.40083295,65.52799874,56.38327118,61.55493884,60.94382346,63.73629649,69.21101909,68.25707065,71.38076785,116.4,1568.995843,1826.311161
93.95679921,85.89742486,86.97732977,80.973619,81.36601791,76.03077187,78.17222782,68.90031918,68.53468665,64.67584538,67.83431491,65.96548762,63.57778013,63.72748751,65.79709624,61.96331008,62.62450689,66.12679739,61.54986334,69.21817944,69.68369813,65.91745844,116.4,1569.471022,1826.864269
93.20745365,88.02081237,90.5839003,87.41684908,79.90447326,72.20036212,73.1398075,70.69467462,72.80657271,64.35449667,66.76667788,61.9955372,61.58864476,61.19659789,66.05733931,65.773855,58.44708703,64.00103241,62.52859777,64.51459236,70.92925901,72.34934972,116.4,1568.477973,1825.70836
