sim,parameter,estimate,sim_id
32,g0,0.9598121596807381,6
32,D,5.006609941753659,6
32,sigma,54.380906153285714,6
33,g0,0.7118719033028137,6
33,D,5.637181715337522,6
33,sigma,67.222369140056,6
34,g0,0.919019817674636,6
34,D,6.738664555493859,6
34,sigma,54.23585106747952,6
35,g0,0.3432485730087143,6
35,D,6.671714787434605,6
35,sigma,79.94886444594776,6
36,g0,0.9254684277283207,6
36,D,6.082153223363639,6
36,sigma,59.82700388431355,6
37,g0,0.6388997627503291,6
37,D,5.196413627897162,6
37,sigma,71.64605643417397,6
38,g0,0.9999999997417612,6
38,D,5.853775681884696,6
38,sigma,52.26017261280384,6
39,g0,0.9586218026547834,6
39,D,5.521622406033487,6
39,sigma,52.48097186352646,6
40,g0,0.29059486027158393,6
40,D,5.389282106269139,6
40,sigma,93.22610562419727,6
41,g0,0.5851831457554434,6
41,D,7.032257905348511,6
41,sigma,63.826855340135864,6
42,g0,0.9999999994109672,6
42,D,4.894922723595222,6
42,sigma,51.85411909723551,6
43,g0,0.9326776764001781,6
43,D,4.5174882109634975,6
43,sigma,58.15720329418972,6
44,g0,0.760656579029741,6
44,D,4.968163273533926,6
44,sigma,63.79101358540691,6
45,g0,0.8289020015311296,6
45,D,4.953491701417793,6
45,sigma,57.43448599526075,6
46,g0,0.9999999998383673,6
46,D,5.316944858391243,6
46,sigma,53.612201707407614,6
47,g0,0.837322060925796,6
47,D,6.418514986135505,6
47,sigma,55.92949235702255,6
48,g0,0.7413996141287972,6
48,D,8.047035426782294,6
48,sigma,57.789038125623826,6
49,g0,0.5244385845919138,6
49,D,4.48816097484906,6
49,sigma,79.81223500825675,6
50,g0,0.5074945113170598,6
50,D,6.60019691960504,6
50,sigma,70.50486920612808,6
51,g0,0.9999999999026082,6
51,D,5.842397076143333,6
51,sigma,48.39945768437977,6
52,g0,0.7681226874765543,6
52,D,7.430241471477203,6
52,sigma,56.92602469654444,6
53,g0,0.615267720577934,6
53,D,7.07807628184294,6
53,sigma,58.97743607236521,6
54,g0,0.9999999993224871,6
54,D,5.441098252120233,6
54,sigma,54.741139194866115,6
55,g0,0.650168372609718,6
55,D,7.708679735263195,6
55,sigma,56.92988419712517,6
56,g0,0.9571514173943774,6
56,D,6.623068342827354,6
56,sigma,52.65874917074159,6
57,g0,0.5854879487227012,6
57,D,6.524217681825135,6
57,sigma,61.84941456589083,6
58,g0,0.8104424297248337,6
58,D,6.6893295071657395,6
58,sigma,59.31156821560973,6
59,g0,0.998914789545179,6
59,D,6.209080349972208,6
59,sigma,53.6008855101193,6
60,g0,0.6886861692815479,6
60,D,6.567727777966053,6
60,sigma,59.35392151003797,6
61,g0,0.9166906842937242,6
61,D,5.130437347046995,6
61,sigma,55.38656445327047,6
62,g0,0.6768486660632161,6
62,D,7.703862843265184,6
62,sigma,55.24996485453399,6
63,g0,0.6782491024496098,6
63,D,6.1112676419490475,6
63,sigma,64.24405970742077,6
64,g0,0.6397180258059106,6
64,D,7.254622146376247,6
64,sigma,58.65820757554182,6
65,g0,0.874111427432338,6
65,D,7.023009805890354,6
65,sigma,57.83499939648769,6
66,g0,0.9999999996519878,6
66,D,5.69484532367241,6
66,sigma,48.040269891651754,6
67,g0,0.908095299083277,6
67,D,4.702355320794584,6
67,sigma,56.2788933613455,6
68,g0,0.924972838393206,6
68,D,6.32628340040093,6
68,sigma,55.57056669402545,6
69,g0,0.6975676916090001,6
69,D,4.992952408133002,6
69,sigma,64.56355066406037,6
70,g0,0.6884252101535021,6
70,D,5.939304243262429,6
70,sigma,64.41701175880273,6
71,g0,0.9492957518225961,6
71,D,6.219253465409684,6
71,sigma,57.442600754982436,6
72,g0,0.9999999977349687,6
72,D,5.263813929839598,6
72,sigma,49.66848787707441,6
73,g0,0.6904851934520534,6
73,D,6.33968357110856,6
73,sigma,63.99702451229574,6
74,g0,0.9999999994757347,6
74,D,6.372369616505753,6
74,sigma,51.252375504999016,6
75,g0,0.7838406443495974,6
75,D,6.554272696782343,6
75,sigma,60.59430402636915,6
76,g0,0.6019249242748981,6
76,D,4.823818080441887,6
76,sigma,69.061133353736,6
77,g0,0.9999999928435119,6
77,D,6.819509177565906,6
77,sigma,54.200555477737105,6
78,g0,0.76057947753924,6
78,D,5.014784539271769,6
78,sigma,69.52792124987603,6
79,g0,0.9999999995625458,6
79,D,7.101138596056591,6
79,sigma,47.59481250777283,6
80,g0,0.9999999999762672,6
80,D,5.756798329424665,6
80,sigma,56.3020005811609,6
81,g0,0.9999999998271926,6
81,D,6.366432679672054,6
81,sigma,53.706917545462375,6
82,g0,0.9764723633691877,6
82,D,3.909220825244085,6
82,sigma,62.92286462598528,6
83,g0,0.9999999999167185,6
83,D,5.4862226511213885,6
83,sigma,57.862254861360256,6
84,g0,0.8729857286418881,6
84,D,5.600846335436128,6
84,sigma,62.83212506022539,6
85,g0,0.9999999989421766,6
85,D,8.073342016372825,6
85,sigma,45.502978220259564,6
86,g0,0.8178882106555917,6
86,D,4.853179535582855,6
86,sigma,68.24001840551952,6
87,g0,0.6935998237204971,6
87,D,5.423466729574699,6
87,sigma,69.18946479081002,6
88,g0,0.7417085129147761,6
88,D,5.543254740746058,6
88,sigma,57.418579075491856,6
89,g0,0.6041781718263576,6
89,D,7.603276784716622,6
89,sigma,59.0379967793217,6
90,g0,0.5515071886501218,6
90,D,6.857398723251251,6
90,sigma,60.28420523115361,6
91,g0,0.6180598403802305,6
91,D,5.605976151251559,6
91,sigma,66.07651897449784,6
92,g0,0.5171761499193477,6
92,D,5.581285905365563,6
92,sigma,83.07801391045395,6
93,g0,0.7741030952440975,6
93,D,7.34504756852744,6
93,sigma,53.8651584808704,6
94,g0,0.7721010817462837,6
94,D,5.714392206288395,6
94,sigma,62.064310441382645,6
95,g0,0.9625015348900431,6
95,D,4.847944413461336,6
95,sigma,54.9192290086135,6
96,g0,0.5923759580097709,6
96,D,6.645826910380903,6
96,sigma,64.00159196147234,6
97,g0,0.6931993297561215,6
97,D,6.048364473688686,6
97,sigma,65.38556919286653,6
98,g0,0.8131446335894891,6
98,D,5.40028126436705,6
98,sigma,59.54572389061623,6
99,g0,0.8990024943725505,6
99,D,6.364463351932071,6
99,sigma,57.3386733773769,6
100,g0,0.9999999997907524,6
100,D,6.153915101404465,6
100,sigma,51.4592823996631,6
101,g0,0.6620172048465672,6
101,D,5.325838887233183,6
101,sigma,60.8949672478561,6
102,g0,0.9256018619823468,6
102,D,4.159897767720842,6
102,sigma,61.38288218283263,6
103,g0,0.6620702502694501,6
103,D,6.602113326106508,6
103,sigma,61.56295801976619,6
104,g0,0.6241306066987938,6
104,D,5.588675317107081,6
104,sigma,67.39362615381118,6
105,g0,0.6981857838206726,6
105,D,6.330837494342591,6
105,sigma,62.4449899114895,6
106,g0,0.9999999989289051,6
106,D,7.177342560514949,6
106,sigma,47.20160983191332,6
107,g0,0.4944844981522002,6
107,D,6.768923615090286,6
107,sigma,70.8545074313909,6
108,g0,0.9933359025891918,6
108,D,5.894620989683226,6
108,sigma,50.19636097512227,6
109,g0,0.727731023060771,6
109,D,8.774324886943235,6
109,sigma,56.72863161777878,6
110,g0,0.6045777940044466,6
110,D,6.434132740874436,6
110,sigma,61.46366377475378,6
111,g0,0.6999755437426761,6
111,D,6.224867129397898,6
111,sigma,59.174741615047466,6
112,g0,0.6610621687498948,6
112,D,6.221984510676615,6
112,sigma,64.21293598026676,6
113,g0,0.9999999999994528,6
113,D,6.6558424922542985,6
113,sigma,51.81572402653338,6
114,g0,0.9999999981873021,6
114,D,6.0367437800060335,6
114,sigma,53.53406471938963,6
115,g0,0.698132985605965,6
115,D,5.214231373181341,6
115,sigma,69.45486577144325,6
116,g0,0.6679253324043805,6
116,D,5.489162731753021,6
116,sigma,68.32598579692346,6
117,g0,0.603111699111633,6
117,D,7.981493822526186,6
117,sigma,63.73922193899799,6
118,g0,0.7172832583035739,6
118,D,5.346618072616929,6
118,sigma,66.66553149808199,6
119,g0,0.9999999966671707,6
119,D,3.9065450451497767,6
119,sigma,62.28056520795244,6
120,g0,0.963938084804392,6
120,D,5.81191789560352,6
120,sigma,52.25918561568608,6
121,g0,0.8336381262832315,6
121,D,5.326993821952188,6
121,sigma,54.23501548756355,6
122,g0,0.8506384118119293,6
122,D,6.510001403784631,6
122,sigma,51.22740866207599,6
123,g0,0.7742492917187452,6
123,D,6.113507307167026,6
123,sigma,60.93983735871899,6
124,g0,0.9999999995401093,6
124,D,5.085879410226078,6
124,sigma,58.58131303637629,6
125,g0,0.9999999995705129,6
125,D,4.977788752660753,6
125,sigma,54.25085771267348,6
126,g0,0.9145044466534658,6
126,D,5.359572417413333,6
126,sigma,52.87340599028078,6
127,g0,0.9999999994653485,6
127,D,4.436686150632287,6
127,sigma,57.86969611121352,6
128,g0,0.8209159109987648,6
128,D,3.7414597799941602,6
128,sigma,69.24548089747574,6
129,g0,0.5359876802899588,6
129,D,7.6863826188212405,6
129,sigma,61.58293951432131,6
130,g0,0.9999999990875914,6
130,D,5.503678784432492,6
130,sigma,47.263835506371024,6
131,g0,0.5557782766261692,6
131,D,5.776256492994306,6
131,sigma,73.15767755543567,6
132,g0,0.7866949995538588,6
132,D,6.190174788720065,6
132,sigma,57.33739735321553,6
133,g0,0.9999999999358493,6
133,D,4.787876376794155,6
133,sigma,52.78525157295722,6
134,g0,0.6918276046485478,6
134,D,6.186225952844635,6
134,sigma,63.75420899676484,6
135,g0,0.6975027359745526,6
135,D,5.632822272926411,6
135,sigma,54.814921440363094,6
136,g0,0.5173345304952163,6
136,D,4.903996704394048,6
136,sigma,73.17375946662597,6
137,g0,0.8362097219524517,6
137,D,6.133574437134212,6
137,sigma,55.97942227473867,6
138,g0,0.6485001379457297,6
138,D,6.54883701895991,6
138,sigma,65.06604733047789,6
139,g0,0.748393525955036,6
139,D,6.069123238800148,6
139,sigma,54.24372198353047,6
140,g0,0.8382135901591841,6
140,D,5.307730270114576,6
140,sigma,60.90876822498058,6
141,g0,0.6741302666772194,6
141,D,6.708532689660703,6
141,sigma,62.81465596274193,6
142,g0,0.6859898053454201,6
142,D,6.191493978112234,6
142,sigma,59.99307164686174,6
143,g0,0.999999998870632,6
143,D,4.0369622754708665,6
143,sigma,48.326838595929765,6
144,g0,0.9867615425239076,6
144,D,5.526644585289525,6
144,sigma,58.58377281694232,6
145,g0,0.9628967250170835,6
145,D,6.6283891135023545,6
145,sigma,53.62592198019814,6
146,g0,0.9999999985512305,6
146,D,6.751606382986632,6
146,sigma,51.795255111971734,6
147,g0,0.659681573461901,6
147,D,5.24002790087137,6
147,sigma,63.279030011385316,6
148,g0,0.5875156961727928,6
148,D,5.1835262757750655,6
148,sigma,78.28285822392483,6
149,g0,0.7857071529133591,6
149,D,6.195545057450261,6
149,sigma,56.68775054559691,6
150,g0,0.7379120471273986,6
150,D,4.4731892922681755,6
150,sigma,70.65270719426688,6
151,g0,0.8421593554092978,6
151,D,7.171872306833396,6
151,sigma,52.44751686288351,6
152,g0,0.8726098931371586,6
152,D,4.025149869470024,6
152,sigma,54.1302078433129,6
153,g0,0.8141560701039949,6
153,D,4.546276102188884,6
153,sigma,62.64727392833161,6
154,g0,0.9999999999124937,6
154,D,5.296130364424513,6
154,sigma,60.26236793552089,6
155,g0,0.8764879079545713,6
155,D,4.658453541464349,6
155,sigma,65.91393666313012,6
156,g0,0.5287477748187328,6
156,D,6.746130294870449,6
156,sigma,67.53688500232808,6
157,g0,0.9215248807495839,6
157,D,4.881432632942237,6
157,sigma,55.84774561348569,6
158,g0,0.6684102143786979,6
158,D,6.152157407160736,6
158,sigma,54.83701160061254,6
159,g0,0.598770398197,6
159,D,6.59452629732965,6
159,sigma,67.21661048257471,6
160,g0,0.8646074254856047,6
160,D,6.179406664853191,6
160,sigma,51.51920396182436,6
161,g0,0.6673997732106907,6
161,D,7.061555201770319,6
161,sigma,56.709843658382894,6
162,g0,0.8524714237094041,6
162,D,5.937561236107073,6
162,sigma,56.14924372567012,6
163,g0,0.6962103727391487,6
163,D,7.192052040839161,6
163,sigma,57.13877005673732,6
164,g0,0.9999999998606032,6
164,D,5.821237807375772,6
164,sigma,50.51367834640187,6
165,g0,0.5812880050457814,6
165,D,5.273659786529505,6
165,sigma,62.79981155656508,6
166,g0,0.7966714445331614,6
166,D,4.95721333424901,6
166,sigma,61.73368325216981,6
167,g0,0.776063844885572,6
167,D,6.128623782441703,6
167,sigma,63.334991384832136,6
168,g0,0.2781293860878377,6
168,D,9.620877001996222,6
168,sigma,72.34643967622736,6
169,g0,0.7877453018217833,6
169,D,4.894958935624874,6
169,sigma,67.38230735337167,6
170,g0,0.9999999999460784,6
170,D,6.221967841969293,6
170,sigma,50.390694716414266,6
171,g0,0.9999999986655705,6
171,D,4.551078269214091,6
171,sigma,49.93134461255008,6
172,g0,0.9999999994965552,6
172,D,6.761158949076666,6
172,sigma,48.89700685032956,6
173,g0,0.5417232924746459,6
173,D,6.402536931069927,6
173,sigma,67.7685802215926,6
174,g0,0.4701074547101259,6
174,D,4.36333025606672,6
174,sigma,77.45522391746532,6
175,g0,0.7268815495695301,6
175,D,6.890106531243498,6
175,sigma,60.6042039170588,6
176,g0,0.9999999991710697,6
176,D,5.655393443572164,6
176,sigma,52.37507272034509,6
177,g0,0.9218687344315706,6
177,D,6.18122738147196,6
177,sigma,57.93714630045013,6
178,g0,0.6903337174408748,6
178,D,5.31753147547846,6
178,sigma,68.09973325752533,6
179,g0,0.49495014162683776,6
179,D,4.079214307623167,6
179,sigma,74.91304339302494,6
180,g0,0.62290956351685,6
180,D,6.555030021669731,6
180,sigma,61.76987767839362,6
181,g0,0.8557639730728999,6
181,D,6.609970712115717,6
181,sigma,52.295441402316406,6
182,g0,0.7693733084434206,6
182,D,6.2199180482863445,6
182,sigma,59.07020620503768,6
183,g0,0.996747174390365,6
183,D,5.544466955587888,6
183,sigma,55.388769704917735,6
184,g0,0.8611948593567336,6
184,D,5.344048547591302,6
184,sigma,61.97875131561148,6
185,g0,0.999999999870673,6
185,D,6.254304698587434,6
185,sigma,53.25699970075947,6
186,g0,0.7933143368564698,6
186,D,3.9353199622958472,6
186,sigma,65.76033902646076,6
187,g0,0.7536493033073302,6
187,D,7.120350879756011,6
187,sigma,57.569660505742966,6
188,g0,0.9999999987112423,6
188,D,4.734383723026198,6
188,sigma,62.09843901893138,6
189,g0,0.5936390543956829,6
189,D,5.036086245412843,6
189,sigma,75.59218077276994,6
190,g0,0.8781291123769294,6
190,D,6.2402955660292605,6
190,sigma,55.77119903994513,6
191,g0,0.5840609290422227,6
191,D,6.59306983974982,6
191,sigma,62.15239626914419,6
192,g0,0.9999999996495017,6
192,D,6.0428564524745925,6
192,sigma,52.85388983106769,6
193,g0,0.6576442438339534,6
193,D,5.192464277836541,6
193,sigma,63.77684233557941,6
194,g0,0.45840091533714583,6
194,D,7.897245669342031,6
194,sigma,70.08291093670601,6
195,g0,0.6285489738376223,6
195,D,6.995373900659154,6
195,sigma,58.82250424290138,6
196,g0,0.6748111987774889,6
196,D,5.357208650508599,6
196,sigma,64.6945251406762,6
197,g0,0.8999208471238433,6
197,D,6.19162284051316,6
197,sigma,57.92494035857414,6
198,g0,0.8633142142118484,6
198,D,4.095469164436727,6
198,sigma,59.47373784164603,6
199,g0,0.9615223444109011,6
199,D,4.962233508321728,6
199,sigma,50.03920149104696,6
200,g0,0.5584454118266879,6
200,D,5.433574245356522,6
200,sigma,72.26361238735873,6
201,g0,0.6397917352407111,6
201,D,5.671214935514934,6
201,sigma,67.39507964904251,6
202,g0,0.8153387277481693,6
202,D,5.304879363052616,6
202,sigma,61.74145334406786,6
203,g0,0.8605766539021165,6
203,D,4.8880803008125815,6
203,sigma,60.129545739270014,6
204,g0,0.7109570203577551,6
204,D,5.891235454326908,6
204,sigma,59.681824618727724,6
205,g0,0.7832470248583933,6
205,D,6.1933034986185325,6
205,sigma,63.20703097132938,6
206,g0,0.7030095504931553,6
206,D,7.452477670169434,6
206,sigma,59.36742841720229,6
207,g0,0.7751661445568051,6
207,D,6.373311292538273,6
207,sigma,53.352920500159236,6
208,g0,0.5924820340895287,6
208,D,7.225315023919148,6
208,sigma,62.2977187001806,6
209,g0,0.40444396798807986,6
209,D,5.411317145537591,6
209,sigma,83.61408179993488,6
210,g0,0.9999999998891962,6
210,D,6.158469768239057,6
210,sigma,50.18076116553542,6
211,g0,0.9440785373055149,6
211,D,5.330011596198148,6
211,sigma,50.75536951946136,6
212,g0,0.7137197800856689,6
212,D,4.520089145576569,6
212,sigma,65.98630304231565,6
213,g0,0.552971020134666,6
213,D,6.095084398047882,6
213,sigma,68.6526188845018,6
214,g0,0.664315787705651,6
214,D,6.562703774358385,6
214,sigma,62.98271406089347,6
215,g0,0.9999999987570842,6
215,D,5.001987758338589,6
215,sigma,53.26952655529164,6
216,g0,0.7947368652221587,6
216,D,4.702226984594579,6
216,sigma,71.51712842873943,6
217,g0,0.8588930893748578,6
217,D,5.526274176440883,6
217,sigma,61.88242402206719,6
218,g0,0.5802755522342022,6
218,D,7.557903744066155,6
218,sigma,59.88525136527548,6
219,g0,0.8155462821590165,6
219,D,5.56211764565742,6
219,sigma,62.395116492462314,6
220,g0,0.6297267237977046,6
220,D,6.820575722934237,6
220,sigma,64.75794809852893,6
221,g0,0.6976720800639209,6
221,D,4.373399697824983,6
221,sigma,61.84619827860729,6
222,g0,0.9999999995832877,6
222,D,6.422100470852283,6
222,sigma,56.317369403946465,6
223,g0,0.8234388919862273,6
223,D,6.526324076972216,6
223,sigma,58.74680977099694,6
224,g0,0.7510707849267014,6
224,D,6.093751725714179,6
224,sigma,63.28420796682412,6
225,g0,0.8774833464867925,6
225,D,4.695635196265725,6
225,sigma,58.97640511608278,6
226,g0,0.716733179021543,6
226,D,5.452507690621248,6
226,sigma,61.34673443493329,6
227,g0,0.6726116527906462,6
227,D,5.776783101622978,6
227,sigma,65.00539219603708,6
228,g0,0.9499100787830485,6
228,D,5.892631792950258,6
228,sigma,55.38792537802024,6
229,g0,0.7504083362910337,6
229,D,7.471922650376979,6
229,sigma,49.6264368413668,6
230,g0,0.7796459966151885,6
230,D,5.2817222356038664,6
230,sigma,55.715512084211085,6
231,g0,0.9999999977951849,6
231,D,6.937754970281352,6
231,sigma,49.02061013879524,6
232,g0,0.9195030060082037,6
232,D,3.9479352072740106,6
232,sigma,59.350250600425525,6
233,g0,0.5476657978080742,6
233,D,6.381978570396637,6
233,sigma,71.58754806324649,6
234,g0,0.999999997975082,6
234,D,5.524631096599837,6
234,sigma,51.28458259008481,6
235,g0,0.776869542181308,6
235,D,5.467739766447669,6
235,sigma,61.049928066014964,6
236,g0,0.9999999916467117,6
236,D,3.9858491465478143,6
236,sigma,55.558765749793814,6
237,g0,0.9999999997096906,6
237,D,5.423156898874794,6
237,sigma,49.219757253537296,6
238,g0,0.3986821545299991,6
238,D,5.605508090951608,6
238,sigma,73.96701821492294,6
239,g0,0.90133129862624894,6
239,D,6.859527532250533,6
239,sigma,52.8942126973436,6
240,g0,0.9999999998960946,6
240,D,6.232436865649059,6
240,sigma,50.323294158265256,6
241,g0,0.9728198283433586,6
241,D,5.903868867972912,6
241,sigma,51.362229252098274,6
242,g0,0.9999999997961617,6
242,D,6.619647246508415,6
242,sigma,56.68205263448279,6
243,g0,0.7359795914609846,6
243,D,6.366500981034544,6
243,sigma,58.08131285984103,6
244,g0,0.8932004013395537,6
244,D,6.064412650097112,6
244,sigma,57.80639608561541,6
245,g0,0.9999999997217419,6
245,D,5.819322345611594,6
245,sigma,53.17007077576317,6
246,g0,0.9999999970086358,6
246,D,5.4847179688912,6
246,sigma,50.181991797201135,6
247,g0,0.883341447883287,6
247,D,5.045973333654347,6
247,sigma,59.47281797252899,6
248,g0,0.680743497017744,6
248,D,5.43171004559312,6
248,sigma,60.01338247646109,6
249,g0,0.9999999992900689,6
249,D,5.230730954082573,6
249,sigma,55.06081607403658,6
250,g0,0.8723440459960174,6
250,D,6.565671180857648,6
250,sigma,55.632463268786935,6
251,g0,0.689815535094253,6
251,D,5.957895208205926,6
251,sigma,60.09151170871747,6
252,g0,0.9455375839312523,6
252,D,5.398732506741176,6
252,sigma,57.386706778835624,6
253,g0,0.8778695794078301,6
253,D,6.487137639429898,6
253,sigma,58.37474703985259,6
254,g0,0.6410556033424125,6
254,D,7.838135574140282,6
254,sigma,61.60051728829039,6
255,g0,0.9999999997552246,6
255,D,5.573678574806621,6
255,sigma,51.61311916818804,6
256,g0,0.794245998987297,6
256,D,5.664615178105377,6
256,sigma,58.13563854160085,6
257,g0,0.7511303990421884,6
257,D,7.086163281246268,6
257,sigma,57.293047655622225,6
258,g0,0.8130576848007318,6
258,D,4.307252188620248,6
258,sigma,62.58933543883767,6
259,g0,0.4933650685551965,6
259,D,4.222030483100598,6
259,sigma,82.35803405190516,6
260,g0,0.7060351906200093,6
260,D,6.783443146826214,6
260,sigma,61.55191154034202,6
261,g0,0.5240333984507555,6
261,D,9.65324924891276,6
261,sigma,57.231158094852745,6
262,g0,0.6969889721439128,6
262,D,5.85286030585473,6
262,sigma,65.39971474169543,6
263,g0,0.9491324487366464,6
263,D,5.20178422905505,6
263,sigma,51.57779660656266,6
264,g0,0.5551183949928469,6
264,D,5.9347898350310695,6
264,sigma,68.31940165889732,6
265,g0,0.5528570468485262,6
265,D,4.717538222862117,6
265,sigma,78.0496625588887,6
266,g0,0.9999999987019699,6
266,D,5.2464016967367115,6
266,sigma,55.65804715944036,6
267,g0,0.614785273390613,6
267,D,6.215122073151111,6
267,sigma,58.244825737021806,6
268,g0,0.90981240621938,6
268,D,5.429317947723436,6
268,sigma,58.93831854522661,6
269,g0,0.715658428360655,6
269,D,6.339242319084598,6
269,sigma,62.92477080413919,6
270,g0,0.9999999974800179,6
270,D,6.530816719271261,6
270,sigma,48.49653758862658,6
271,g0,0.9724475902216035,6
271,D,6.775755803902784,6
271,sigma,51.85397245507038,6
272,g0,0.8378710690849648,6
272,D,5.602863061577189,6
272,sigma,59.17714360552164,6
273,g0,0.800225324019774,6
273,D,5.325703523218527,6
273,sigma,63.57167952322938,6
274,g0,0.558075070689192,6
274,D,6.0336484714889185,6
274,sigma,62.32008667743952,6
275,g0,0.35630695797875045,6
275,D,6.036206055082239,6
275,sigma,84.30757365478105,6
276,g0,0.7998005437402025,6
276,D,5.735159250687789,6
276,sigma,60.17658259113981,6
277,g0,0.4581932029474224,6
277,D,4.406980329151094,6
277,sigma,93.74598495203618,6
278,g0,0.9215603648996525,6
278,D,4.80511948154113,6
278,sigma,56.54050622266056,6
279,g0,0.913010252808857,6
279,D,5.351898493896012,6
279,sigma,57.34236572075126,6
280,g0,0.7495485380302703,6
280,D,5.428042367354823,6
280,sigma,60.22464693172171,6
281,g0,0.6373416996503567,6
281,D,5.785590827001277,6
281,sigma,66.58768420692539,6
282,g0,0.8973441635674567,6
282,D,6.6981192792293225,6
282,sigma,59.80002044834847,6
283,g0,0.5289717668697115,6
283,D,4.760238220083528,6
283,sigma,69.37926276355316,6
284,g0,0.999999995266673,6
284,D,6.180395050540373,6
284,sigma,56.254242257274,6
285,g0,0.858900545000267,6
285,D,6.909436320699403,6
285,sigma,50.499623687138964,6
286,g0,0.8064672799628689,6
286,D,4.8249087842523055,6
286,sigma,57.730733175924655,6
287,g0,0.9999999996778544,6
287,D,6.709826796236639,6
287,sigma,49.19176318507705,6
288,g0,0.45463692354341834,6
288,D,8.321676300568745,6
288,sigma,64.01073464962286,6
289,g0,0.999999999919912,6
289,D,6.836191244326406,6
289,sigma,54.09332280937745,6
290,g0,0.6521363546802847,6
290,D,5.005589235196407,6
290,sigma,60.709879657156115,6
291,g0,0.9302264915781706,6
291,D,5.204203579078888,6
291,sigma,51.36788009710934,6
292,g0,0.8443459340768334,6
292,D,6.158536065331681,6
292,sigma,56.17690598966749,6
293,g0,0.866154303362956,6
293,D,7.027924019683561,6
293,sigma,54.714073707939015,6
294,g0,0.46937311302812107,6
294,D,4.9915076543755434,6
294,sigma,84.93507585124615,6
295,g0,0.8072885981433159,6
295,D,6.929932099788655,6
295,sigma,54.99636670333818,6
296,g0,0.7586074666549024,6
296,D,5.095522150376452,6
296,sigma,72.4959390979031,6
297,g0,0.8349676363116733,6
297,D,5.133210271010926,6
297,sigma,59.55585818279049,6
298,g0,0.8279396826807086,6
298,D,7.413339947304069,6
298,sigma,58.09913266164236,6
299,g0,0.9999999998997714,6
299,D,5.3517982672710644,6
299,sigma,60.455657297552676,6
300,g0,0.9999999982287354,6
300,D,5.000768340428375,6
300,sigma,57.875226614384516,6
301,g0,0.7636002583133318,6
301,D,6.312913478931032,6
301,sigma,63.694819083484056,6
302,g0,0.9636023755798528,6
302,D,6.081344513060012,6
302,sigma,49.80447082174067,6
303,g0,0.7979438006754159,6
303,D,6.910618723748922,6
303,sigma,62.90004909945083,6
304,g0,0.7589685605446335,6
304,D,5.570683871000502,6
