method,parameter,estimate,se,time,sim,true,pct_diff
secr_joint,sigma.(Intercept),4.049660825293859,0.05680372357110202,91.09000000000015,23,4.05,-0.008374684102235372
secr_joint,sigma.x.s,-0.14374040318691086,0.03828441991302577,91.09000000000015,23,-0.23,-37.504172527430065
secr_glm,g0,0.8464562101757774,0.7454411292253037,42.70000000000073,23,0.8,5.807026271972174
secr_glm,sigma.(Intercept),4.050453003811973,0.056865755372346165,42.70000000000073,23,4.05,0.0111852793079807
secr_glm,sigma.x.s,-0.14315362949457927,0.03826472387067932,42.70000000000073,23,-0.23,-37.75929152409597
secr_glm,D.(Intercept),1.1088030946008227,0.0581093819903121,42.70000000000073,23,1.0986122886681098,0.9276071310896805
secr_glm,D.x.s,0.38316073882947016,0.061405477160227734,42.70000000000073,23,0.5,-23.367852234105968
secr_varprop,g0,0.8464562101757774,0.7454411292253037,44.13999999999942,23,0.8,5.807026271972174
secr_varprop,sigma.(Intercept),4.050453003811973,0.056865755372346165,44.13999999999942,23,4.05,0.0111852793079807
secr_varprop,sigma.x.s,-0.14315362949457927,0.03826472387067932,44.13999999999942,23,-0.23,-37.75929152409597
secr_varprop,D.(Intercept),1.1079556775836077,0.07506062835313478,44.13999999999942,23,1.0986122886681098,0.850471910051658
secr_varprop,D.x.s,0.3839432673111629,0.0813013063122558,44.13999999999942,23,0.5,-23.21134653776742
secr_joint,D.(Intercept),1.2424981098774963,0.09160005420972506,110.11000000000058,24,1.0986122886681098,13.097051862019937
secr_joint,D.x.s,0.5931026705063013,0.09773517708339056,110.11000000000058,24,0.5,18.620534101260255
secr_joint,g0,0.6678372495883226,0.4538028277840331,110.11000000000058,24,0.8,-16.520343801459685
secr_joint,sigma.(Intercept),4.042559606326234,0.0689486160351635,110.11000000000058,24,4.05,-0.18371342404359203
secr_joint,sigma.x.s,-0.25742625057049046,0.04694395840295026,110.11000000000058,24,-0.23,11.924456769778455
